x-axis,1,2,EXT
second,Volt,Volt,
+87.5000E-03,+2.3562819E+00,+4.1429145E+00,1
+87.7500E-03,+2.7080407E+00,+4.0926632E+00,1
+88.0000E-03,+2.5572869E+00,+3.9419095E+00,1
+88.2500E-03,+2.4065331E+00,+4.3439195E+00,1
+88.5000E-03,+2.5572869E+00,+4.2434170E+00,1
+88.7500E-03,+2.5572869E+00,+4.1429145E+00,1
+89.0000E-03,+2.5572869E+00,+3.7409044E+00,1
+89.2500E-03,+2.7080407E+00,+4.2434170E+00,1
+89.5000E-03,+2.7582919E+00,+4.0424120E+00,1
+89.7500E-03,+2.5572869E+00,+4.2936683E+00,1
+90.0000E-03,+2.7582919E+00,+4.3439195E+00,1
+90.2500E-03,+2.5572869E+00,+4.3439195E+00,1
+90.5000E-03,+2.7582919E+00,+4.1429145E+00,1
+90.7500E-03,+2.9592970E+00,+4.4444220E+00,1
+91.0000E-03,+2.5572869E+00,+4.1429145E+00,1
+91.2500E-03,+2.6577894E+00,+4.2434170E+00,1
+91.5000E-03,+3.0597995E+00,+3.8414069E+00,1
+91.7500E-03,+2.9090457E+00,+4.3439195E+00,1
+92.0000E-03,+3.1603020E+00,+4.3439195E+00,1
+92.2500E-03,+2.7582919E+00,+4.3439195E+00,1
+92.5000E-03,+3.1603020E+00,+4.6454271E+00,1
+92.7500E-03,+3.3613070E+00,+4.2936683E+00,1
+93.0000E-03,+3.1603020E+00,+4.5449245E+00,1
+93.2500E-03,+3.1100507E+00,+4.3439195E+00,1
+93.5000E-03,+3.3613070E+00,+4.2434170E+00,1
+93.7500E-03,+3.4115583E+00,+4.5951758E+00,1
+94.0000E-03,+3.5623120E+00,+4.5449245E+00,1
+94.2500E-03,+3.2608045E+00,+4.4946733E+00,1
+94.5000E-03,+3.4618095E+00,+4.1429145E+00,1
+94.7500E-03,+3.5120608E+00,+4.2434170E+00,1
+95.0000E-03,+3.5623120E+00,+4.3439195E+00,1
+95.2500E-03,+3.5120608E+00,+4.2434170E+00,1
+95.5000E-03,+3.5623120E+00,+4.0424120E+00,1
+95.7500E-03,+3.7130658E+00,+4.3439195E+00,1
+96.0000E-03,+3.5623120E+00,+4.1429145E+00,1
+96.2500E-03,+3.7130658E+00,+3.9921607E+00,1
+96.5000E-03,+3.5623120E+00,+4.1429145E+00,1
+96.7500E-03,+3.5120608E+00,+4.0424120E+00,1
+97.0000E-03,+3.7633171E+00,+4.3439195E+00,1
+97.2500E-03,+3.6125633E+00,+3.9921607E+00,1
+97.5000E-03,+3.5623120E+00,+3.9419095E+00,1
+97.7500E-03,+3.4115583E+00,+4.0424120E+00,1
+98.0000E-03,+3.3613070E+00,+3.7409044E+00,1
+98.2500E-03,+3.1603020E+00,+3.4896482E+00,1
+98.5000E-03,+3.1603020E+00,+3.8414069E+00,1
+98.7500E-03,+3.4115583E+00,+3.8414069E+00,1
+99.0000E-03,+3.1603020E+00,+3.5398994E+00,1
+99.2500E-03,+3.3110558E+00,+3.5398994E+00,1
+99.5000E-03,+3.3613070E+00,+3.7409044E+00,1
+99.7500E-03,+3.2608045E+00,+3.8414069E+00,1
+100.0000E-03,+3.1603020E+00,+3.9419095E+00,0
+100.2500E-03,+3.3110558E+00,+3.7409044E+00,0
+100.5000E-03,+3.1603020E+00,+3.6404019E+00,0
+100.7500E-03,+2.9592970E+00,+3.1881406E+00,0
+101.0000E-03,+3.1603020E+00,+3.5398994E+00,0
+101.2500E-03,+3.0095482E+00,+3.3891456E+00,0
+101.5000E-03,+2.9592970E+00,+2.9368843E+00,0
+101.7500E-03,+2.9090457E+00,+3.0373868E+00,0
+102.0000E-03,+2.5572869E+00,+3.1378894E+00,0
+102.2500E-03,+3.0597995E+00,+2.7358793E+00,0
+102.5000E-03,+2.8587944E+00,+2.7358793E+00,0
+102.7500E-03,+2.6075382E+00,+2.7861306E+00,0
+103.0000E-03,+2.7582919E+00,+2.9368843E+00,0
+103.2500E-03,+2.7582919E+00,+3.1378894E+00,0
+103.5000E-03,+2.6577894E+00,+2.6353768E+00,0
+103.7500E-03,+2.8085432E+00,+2.8866331E+00,0
+104.0000E-03,+2.7582919E+00,+2.5348743E+00,0
+104.2500E-03,+2.5070356E+00,+2.4343718E+00,0
+104.5000E-03,+2.5572869E+00,+2.6353768E+00,0
+104.7500E-03,+2.1552768E+00,+2.1328642E+00,0
+105.0000E-03,+2.1552768E+00,+2.1328642E+00,0
+105.2500E-03,+2.3060306E+00,+2.0323617E+00,0
+105.5000E-03,+1.9542718E+00,+2.0323617E+00,0
+105.7500E-03,+2.2055281E+00,+1.8313567E+00,0
+106.0000E-03,+1.9542718E+00,+2.1328642E+00,0
+106.2500E-03,+2.3060306E+00,+1.9318592E+00,0
+106.5000E-03,+1.9542718E+00,+1.9318592E+00,0
+106.7500E-03,+2.0547743E+00,+1.9318592E+00,0
+107.0000E-03,+1.9542718E+00,+1.9318592E+00,0
+107.2500E-03,+2.4065331E+00,+1.1780903E+00,0
+107.5000E-03,+1.9542718E+00,+1.7308542E+00,0
+107.7500E-03,+2.1050256E+00,+1.5298491E+00,0
+108.0000E-03,+1.9542718E+00,+1.7308542E+00,0
+108.2500E-03,+2.5572869E+00,+1.6303517E+00,0
+108.5000E-03,+2.4567844E+00,+1.9318592E+00,0
+108.7500E-03,+1.9040206E+00,+1.8816079E+00,0
+109.0000E-03,+2.3562819E+00,+2.1328642E+00,0
+109.2500E-03,+2.3562819E+00,+1.8816079E+00,0
+109.5000E-03,+2.2557794E+00,+1.8313567E+00,0
+109.7500E-03,+2.3060306E+00,+1.9821105E+00,0
+110.0000E-03,+3.3613070E+00,+1.9318592E+00,0
+110.2500E-03,+2.2055281E+00,+2.0826130E+00,0
+110.5000E-03,+2.5572869E+00,+2.0323617E+00,0
+110.7500E-03,+2.5070356E+00,+1.7811054E+00,0
+111.0000E-03,+3.5623120E+00,+2.1328642E+00,0
+111.2500E-03,+3.1100507E+00,+2.1328642E+00,0
+111.5000E-03,+2.8587944E+00,+1.8313567E+00,0
+111.7500E-03,+2.5572869E+00,+2.1328642E+00,0
+112.0000E-03,+3.3613070E+00,+2.1328642E+00,0
+112.2500E-03,+2.9090457E+00,+2.1328642E+00,0
+112.5000E-03,+2.8587944E+00,+2.2333667E+00,0
+112.7500E-03,+3.1100507E+00,+1.8313567E+00,0
+113.0000E-03,+3.9643221E+00,+1.7308542E+00,0
+113.2500E-03,+3.5120608E+00,+2.0826130E+00,0
+113.5000E-03,+3.6628146E+00,+2.1328642E+00,0
+113.7500E-03,+3.9140708E+00,+2.0323617E+00,0
+114.0000E-03,+3.9643221E+00,+2.3338692E+00,0
+114.2500E-03,+4.2155784E+00,+2.2333667E+00,0
+114.5000E-03,+4.1653271E+00,+2.3338692E+00,0
+114.7500E-03,+3.9140708E+00,+2.5348743E+00,0
+115.0000E-03,+3.9643221E+00,+2.1328642E+00,0
+115.2500E-03,+4.0145733E+00,+2.3841205E+00,0
+115.5000E-03,+3.7633171E+00,+2.3338692E+00,0
+115.7500E-03,+4.3663321E+00,+2.3338692E+00,0
+116.0000E-03,+4.3663321E+00,+2.7358793E+00,0
+116.2500E-03,+4.2658296E+00,+2.2836180E+00,0
+116.5000E-03,+4.3663321E+00,+2.9368843E+00,0
+116.7500E-03,+4.3160809E+00,+2.6353768E+00,0
+117.0000E-03,+4.3663321E+00,+2.7358793E+00,0
+117.2500E-03,+4.3160809E+00,+3.0373868E+00,0
+117.5000E-03,+4.3663321E+00,+2.7358793E+00,0
+117.7500E-03,+4.3160809E+00,+2.8363818E+00,0
+118.0000E-03,+4.7683422E+00,+3.1378894E+00,0
+118.2500E-03,+4.6678397E+00,+2.8363818E+00,0
+118.5000E-03,+4.5673372E+00,+3.1378894E+00,0
+118.7500E-03,+4.4668347E+00,+3.0373868E+00,0
+119.0000E-03,+4.5673372E+00,+3.1378894E+00,0
+119.2500E-03,+4.6678397E+00,+2.9368843E+00,0
+119.5000E-03,+4.5673372E+00,+3.1378894E+00,0
+119.7500E-03,+4.4165834E+00,+3.1378894E+00,0
+120.0000E-03,+4.7683422E+00,+2.7358793E+00,0
+120.2500E-03,+4.5170859E+00,+2.8866331E+00,0
+120.5000E-03,+4.6678397E+00,+3.1378894E+00,0
+120.7500E-03,+4.4165834E+00,+2.9368843E+00,0
+121.0000E-03,+4.9693472E+00,+2.7358793E+00,0
+121.2500E-03,+4.6678397E+00,+2.8866331E+00,0
+121.5000E-03,+4.5673372E+00,+2.8363818E+00,0
+121.7500E-03,+4.6678397E+00,+2.9871356E+00,0
+122.0000E-03,+4.3663321E+00,+2.7358793E+00,0
+122.2500E-03,+4.6175884E+00,+2.7358793E+00,0
+122.5000E-03,+4.5673372E+00,+2.6353768E+00,0
+122.7500E-03,+4.7180909E+00,+2.8866331E+00,0
+123.0000E-03,+4.9693472E+00,+2.7358793E+00,0
+123.2500E-03,+4.7180909E+00,+2.5851255E+00,0
+123.5000E-03,+4.5673372E+00,+2.5348743E+00,0
+123.7500E-03,+4.6678397E+00,+2.2836180E+00,0
+124.0000E-03,+4.5673372E+00,+2.5348743E+00,0
+124.2500E-03,+4.8185935E+00,+2.5348743E+00,0
+124.5000E-03,+4.7683422E+00,+2.4343718E+00,0
+124.7500E-03,+4.2658296E+00,+2.5348743E+00,0
+125.0000E-03,+4.9693472E+00,+2.3338692E+00,0
+125.2500E-03,+4.6678397E+00,+2.3338692E+00,0
+125.5000E-03,+4.2658296E+00,+2.2333667E+00,0
+125.7500E-03,+4.5170859E+00,+2.3841205E+00,0
+126.0000E-03,+4.7683422E+00,+2.3338692E+00,0
+126.2500E-03,+4.4165834E+00,+2.1831155E+00,0
+126.5000E-03,+4.1653271E+00,+2.0323617E+00,0
+126.7500E-03,+4.8688447E+00,+2.3338692E+00,0
+127.0000E-03,+4.3663321E+00,+2.5348743E+00,0
+127.2500E-03,+4.1150759E+00,+1.6303517E+00,0
+127.5000E-03,+4.1653271E+00,+2.2333667E+00,0
+127.7500E-03,+4.0648246E+00,+2.3338692E+00,0
+128.0000E-03,+3.9643221E+00,+2.5348743E+00,0
+128.2500E-03,+4.1653271E+00,+2.3338692E+00,0
+128.5000E-03,+4.4668347E+00,+2.5348743E+00,0
+128.7500E-03,+4.0145733E+00,+2.4343718E+00,0
+129.0000E-03,+4.1653271E+00,+3.1378894E+00,0
+129.2500E-03,+4.0145733E+00,+2.5851255E+00,0
+129.5000E-03,+3.9643221E+00,+2.8363818E+00,0
+129.7500E-03,+4.1653271E+00,+2.7861306E+00,0
+130.0000E-03,+4.1653271E+00,+2.9368843E+00,0
+130.2500E-03,+3.8638196E+00,+2.6353768E+00,0
+130.5000E-03,+4.0648246E+00,+2.9368843E+00,0
+130.7500E-03,+4.2658296E+00,+2.9871356E+00,0
+131.0000E-03,+4.3663321E+00,+2.5348743E+00,0
+131.2500E-03,+4.0648246E+00,+3.0373868E+00,0
+131.5000E-03,+4.0648246E+00,+2.6353768E+00,0
+131.7500E-03,+4.2658296E+00,+2.7358793E+00,0
+132.0000E-03,+3.9643221E+00,+3.1378894E+00,0
+132.2500E-03,+4.1653271E+00,+2.6353768E+00,0
+132.5000E-03,+4.0648246E+00,+2.9368843E+00,0
+132.7500E-03,+3.9140708E+00,+3.6906532E+00,0
+133.0000E-03,+4.1653271E+00,+3.1378894E+00,0
+133.2500E-03,+4.0648246E+00,+2.9368843E+00,0
+133.5000E-03,+4.0648246E+00,+2.9368843E+00,0
+133.7500E-03,+4.0648246E+00,+2.8363818E+00,0
+134.0000E-03,+4.1653271E+00,+3.1378894E+00,0
+134.2500E-03,+3.9643221E+00,+2.6353768E+00,0
+134.5000E-03,+4.0648246E+00,+3.0373868E+00,0
+134.7500E-03,+4.2155784E+00,+2.6856280E+00,0
+135.0000E-03,+4.3663321E+00,+3.1378894E+00,0
+135.2500E-03,+4.3663321E+00,+2.9368843E+00,0
+135.5000E-03,+4.3663321E+00,+2.7358793E+00,0
+135.7500E-03,+4.1150759E+00,+3.0373868E+00,0
+136.0000E-03,+4.1653271E+00,+3.5398994E+00,0
+136.2500E-03,+4.4165834E+00,+3.0876381E+00,0
+136.5000E-03,+3.9643221E+00,+3.2383919E+00,0
+136.7500E-03,+4.5673372E+00,+2.8866331E+00,0
+137.0000E-03,+4.7683422E+00,+3.7409044E+00,0
+137.2500E-03,+4.2155784E+00,+3.6906532E+00,0
+137.5000E-03,+4.6678397E+00,+3.5398994E+00,0
+137.7500E-03,+4.7683422E+00,+3.7911557E+00,0
+138.0000E-03,+4.9693472E+00,+3.7409044E+00,0
+138.2500E-03,+4.5673372E+00,+3.5901507E+00,0
+138.5000E-03,+4.8688447E+00,+3.4393969E+00,0
+138.7500E-03,+4.7180909E+00,+4.0424120E+00,0
+139.0000E-03,+4.3663321E+00,+4.3439195E+00,0
+139.2500E-03,+4.4668347E+00,+3.9419095E+00,0
+139.5000E-03,+4.1653271E+00,+4.1429145E+00,0
+139.7500E-03,+5.0195985E+00,+3.4896482E+00,0
+140.0000E-03,+4.7683422E+00,+4.5449245E+00,0
+140.2500E-03,+4.5170859E+00,+3.6404019E+00,0
+140.5000E-03,+4.6678397E+00,+3.9419095E+00,0
+140.7500E-03,+4.4668347E+00,+3.9921607E+00,0
+141.0000E-03,+4.5673372E+00,+4.1429145E+00,0
+141.2500E-03,+4.3160809E+00,+4.1931657E+00,0
+141.5000E-03,+4.0648246E+00,+4.3439195E+00,0
+141.7500E-03,+4.5673372E+00,+4.1931657E+00,0
+142.0000E-03,+4.5673372E+00,+3.9419095E+00,0
+142.2500E-03,+4.4165834E+00,+4.1931657E+00,0
+142.5000E-03,+4.8688447E+00,+4.2434170E+00,0
+142.7500E-03,+4.5673372E+00,+4.2936683E+00,0
+143.0000E-03,+4.7683422E+00,+4.5449245E+00,0
+143.2500E-03,+4.7180909E+00,+4.0424120E+00,0
+143.5000E-03,+3.9643221E+00,+4.1429145E+00,0
+143.7500E-03,+4.8185935E+00,+4.2434170E+00,0
+144.0000E-03,+4.7683422E+00,+4.7459296E+00,0
+144.2500E-03,+3.9140708E+00,+4.1931657E+00,0
+144.5000E-03,+3.6628146E+00,+4.2434170E+00,0
+144.7500E-03,+4.5673372E+00,+4.1429145E+00,0
+145.0000E-03,+3.7633171E+00,+4.3439195E+00,0
+145.2500E-03,+3.9140708E+00,+4.1931657E+00,0
+145.5000E-03,+3.8638196E+00,+4.1429145E+00,0
+145.7500E-03,+4.0648246E+00,+4.5951758E+00,0
+146.0000E-03,+4.1653271E+00,+4.1429145E+00,0
+146.2500E-03,+3.8135683E+00,+4.2434170E+00,0
+146.5000E-03,+3.4618095E+00,+4.0424120E+00,0
+146.7500E-03,+3.1100507E+00,+4.3941708E+00,0
+147.0000E-03,+3.7633171E+00,+3.7409044E+00,0
+147.2500E-03,+3.3613070E+00,+4.7961808E+00,0
+147.5000E-03,+3.3613070E+00,+3.8414069E+00,0
+147.7500E-03,+3.0597995E+00,+4.4444220E+00,0
+148.0000E-03,+2.9592970E+00,+4.3439195E+00,0
+148.2500E-03,+3.2105532E+00,+4.3941708E+00,0
+148.5000E-03,+2.7582919E+00,+4.1429145E+00,0
+148.7500E-03,+3.2105532E+00,+3.7409044E+00,0
+149.0000E-03,+2.7582919E+00,+4.3439195E+00,0
+149.2500E-03,+2.9592970E+00,+4.2936683E+00,0
+149.5000E-03,+2.6577894E+00,+4.0424120E+00,0
+149.7500E-03,+2.4567844E+00,+4.3439195E+00,0
+150.0000E-03,+2.9592970E+00,+3.7409044E+00,0
+150.2500E-03,+2.5070356E+00,+3.9921607E+00,0
+150.5000E-03,+2.6577894E+00,+4.0424120E+00,0
+150.7500E-03,+2.1552768E+00,+4.2936683E+00,0
+151.0000E-03,+2.5572869E+00,+4.1429145E+00,0
+151.2500E-03,+2.5070356E+00,+3.6404019E+00,0
+151.5000E-03,+2.2557794E+00,+4.0424120E+00,0
+151.7500E-03,+2.1050256E+00,+3.4393969E+00,0
+152.0000E-03,+2.1552768E+00,+3.9419095E+00,0
+152.2500E-03,+1.9040206E+00,+4.2434170E+00,0
+152.5000E-03,+2.0547743E+00,+3.5398994E+00,0
+152.7500E-03,+1.8537693E+00,+3.4393969E+00,0
+153.0000E-03,+2.3562819E+00,+4.1429145E+00,0
+153.2500E-03,+2.0547743E+00,+3.5398994E+00,0
+153.5000E-03,+2.1552768E+00,+3.8414069E+00,0
+153.7500E-03,+2.1552768E+00,+3.9921607E+00,0
+154.0000E-03,+2.3562819E+00,+3.5398994E+00,0
+154.2500E-03,+2.2055281E+00,+3.8414069E+00,0
+154.5000E-03,+2.4567844E+00,+3.7409044E+00,0
+154.7500E-03,+1.8537693E+00,+3.8414069E+00,0
+155.0000E-03,+1.9542718E+00,+3.7409044E+00,0
+155.2500E-03,+2.5070356E+00,+4.0424120E+00,0
+155.5000E-03,+2.2557794E+00,+4.0424120E+00,0
+155.7500E-03,+2.0547743E+00,+3.9921607E+00,0
+156.0000E-03,+1.9542718E+00,+3.9419095E+00,0
+156.2500E-03,+2.0547743E+00,+3.6404019E+00,0
+156.5000E-03,+2.1552768E+00,+3.6404019E+00,0
+156.7500E-03,+2.4567844E+00,+3.8414069E+00,0
+157.0000E-03,+1.9542718E+00,+2.9368843E+00,0
+157.2500E-03,+2.5070356E+00,+3.2886431E+00,0
+157.5000E-03,+2.4567844E+00,+4.0424120E+00,0
+157.7500E-03,+2.7080407E+00,+3.5398994E+00,0
+158.0000E-03,+2.3562819E+00,+4.1429145E+00,0
+158.2500E-03,+2.5070356E+00,+3.4896482E+00,0
+158.5000E-03,+2.6577894E+00,+3.5398994E+00,0
+158.7500E-03,+2.5572869E+00,+3.5398994E+00,0
+159.0000E-03,+2.5572869E+00,+3.1378894E+00,0
+159.2500E-03,+2.5572869E+00,+3.2383919E+00,0
+159.5000E-03,+2.7582919E+00,+3.7409044E+00,0
+159.7500E-03,+2.6075382E+00,+3.3388944E+00,0
+160.0000E-03,+2.3562819E+00,+4.1429145E+00,0
+160.2500E-03,+2.2055281E+00,+3.9921607E+00,0
+160.5000E-03,+2.3562819E+00,+4.0424120E+00,0
+160.7500E-03,+2.5572869E+00,+3.6404019E+00,0
+161.0000E-03,+2.3562819E+00,+3.5398994E+00,0
+161.2500E-03,+2.7582919E+00,+3.9419095E+00,0
+161.5000E-03,+2.5572869E+00,+3.9419095E+00,0
+161.7500E-03,+2.5070356E+00,+3.8414069E+00,0
+162.0000E-03,+2.7582919E+00,+3.3388944E+00,0
+162.2500E-03,+2.4567844E+00,+4.0926632E+00,0
+162.5000E-03,+2.7582919E+00,+3.8414069E+00,0
+162.7500E-03,+2.6075382E+00,+3.7409044E+00,0
+163.0000E-03,+2.7582919E+00,+3.7409044E+00,0
+163.2500E-03,+2.9592970E+00,+4.0926632E+00,0
+163.5000E-03,+2.8587944E+00,+3.8414069E+00,0
+163.7500E-03,+2.8085432E+00,+3.7911557E+00,0
+164.0000E-03,+2.7582919E+00,+3.5398994E+00,0
+164.2500E-03,+3.0095482E+00,+3.8414069E+00,0
+164.5000E-03,+3.0597995E+00,+3.9419095E+00,0
+164.7500E-03,+2.9592970E+00,+4.0424120E+00,0
+165.0000E-03,+2.5572869E+00,+3.3388944E+00,0
+165.2500E-03,+3.3110558E+00,+4.1429145E+00,0
+165.5000E-03,+3.2608045E+00,+3.8414069E+00,0
+165.7500E-03,+3.1603020E+00,+3.6404019E+00,0
+166.0000E-03,+3.1603020E+00,+3.7409044E+00,0
+166.2500E-03,+3.1603020E+00,+3.8414069E+00,0
+166.5000E-03,+3.4618095E+00,+4.1429145E+00,0
+166.7500E-03,+3.5120608E+00,+4.0926632E+00,0
+167.0000E-03,+3.3613070E+00,+3.7409044E+00,0
+167.2500E-03,+3.4115583E+00,+3.4896482E+00,0
+167.5000E-03,+3.4618095E+00,+3.8414069E+00,0
+167.7500E-03,+3.5623120E+00,+3.6404019E+00,0
+168.0000E-03,+3.1603020E+00,+3.9419095E+00,0
+168.2500E-03,+3.1100507E+00,+3.0373868E+00,0
+168.5000E-03,+3.4618095E+00,+3.3388944E+00,0
+168.7500E-03,+3.3613070E+00,+3.1881406E+00,0
+169.0000E-03,+3.1603020E+00,+2.9368843E+00,0
+169.2500E-03,+3.1603020E+00,+3.4896482E+00,0
+169.5000E-03,+3.0597995E+00,+3.2383919E+00,0
+169.7500E-03,+3.1603020E+00,+3.1881406E+00,0
+170.0000E-03,+2.9592970E+00,+2.9368843E+00,0
+170.2500E-03,+3.2105532E+00,+2.8866331E+00,0
+170.5000E-03,+3.1603020E+00,+2.5348743E+00,0
+170.7500E-03,+2.9090457E+00,+3.1378894E+00,0
+171.0000E-03,+2.9592970E+00,+3.1378894E+00,0
+171.2500E-03,+3.0095482E+00,+2.6353768E+00,0
+171.5000E-03,+2.7582919E+00,+2.7358793E+00,0
+171.7500E-03,+2.7582919E+00,+2.3338692E+00,0
+172.0000E-03,+2.9592970E+00,+2.3338692E+00,0
+172.2500E-03,+2.9592970E+00,+2.5851255E+00,0
+172.5000E-03,+2.7582919E+00,+2.6353768E+00,0
+172.7500E-03,+2.9592970E+00,+2.6353768E+00,0
+173.0000E-03,+2.5572869E+00,+2.1328642E+00,0
+173.2500E-03,+3.0095482E+00,+2.3841205E+00,0
+173.5000E-03,+2.5572869E+00,+2.2333667E+00,0
+173.7500E-03,+2.7080407E+00,+2.2836180E+00,0
+174.0000E-03,+2.9592970E+00,+1.9318592E+00,0
+174.2500E-03,+2.7582919E+00,+2.2333667E+00,0
+174.5000E-03,+2.8587944E+00,+2.1328642E+00,0
+174.7500E-03,+2.4065331E+00,+2.2836180E+00,0
+175.0000E-03,+2.5572869E+00,+2.1328642E+00,0
+175.2500E-03,+2.7080407E+00,+1.8313567E+00,0
+175.5000E-03,+2.3562819E+00,+1.8313567E+00,0
+175.7500E-03,+2.5070356E+00,+1.9318592E+00,0
+176.0000E-03,+2.3562819E+00,+1.9318592E+00,0
+176.2500E-03,+2.2557794E+00,+1.4293466E+00,0
+176.5000E-03,+2.2557794E+00,+1.8313567E+00,0
+176.7500E-03,+2.3562819E+00,+1.8816079E+00,0
+177.0000E-03,+2.1552768E+00,+1.5298491E+00,0
+177.2500E-03,+2.2557794E+00,+1.6806029E+00,0
+177.5000E-03,+2.2557794E+00,+1.6303517E+00,0
+177.7500E-03,+2.4065331E+00,+1.7308542E+00,0
+178.0000E-03,+2.1552768E+00,+1.9318592E+00,0
+178.2500E-03,+2.4567844E+00,+1.6806029E+00,0
+178.5000E-03,+2.0547743E+00,+1.7308542E+00,0
+178.7500E-03,+2.3562819E+00,+1.1780903E+00,0
+179.0000E-03,+1.7532668E+00,+1.1278391E+00,0
+179.2500E-03,+2.2055281E+00,+1.5801004E+00,0
+179.5000E-03,+2.2557794E+00,+1.5298491E+00,0
+179.7500E-03,+2.2055281E+00,+1.7308542E+00,0
+180.0000E-03,+2.3562819E+00,+1.9318592E+00,0
+180.2500E-03,+1.9040206E+00,+1.6806029E+00,0
+180.5000E-03,+2.0547743E+00,+1.8313567E+00,0
+180.7500E-03,+2.3562819E+00,+1.5801004E+00,0
+181.0000E-03,+1.9542718E+00,+1.7308542E+00,0
+181.2500E-03,+2.1050256E+00,+1.7308542E+00,0
+181.5000E-03,+2.0547743E+00,+1.8313567E+00,0
+181.7500E-03,+2.0045231E+00,+1.8816079E+00,0
+182.0000E-03,+2.1552768E+00,+2.1328642E+00,0
+182.2500E-03,+2.0547743E+00,+1.9318592E+00,0
+182.5000E-03,+2.2557794E+00,+1.9318592E+00,0
+182.7500E-03,+2.0045231E+00,+1.7811054E+00,0
+183.0000E-03,+2.1552768E+00,+1.9318592E+00,0
+183.2500E-03,+1.9040206E+00,+2.0826130E+00,0
+183.5000E-03,+2.0547743E+00,+1.9318592E+00,0
+183.7500E-03,+2.0045231E+00,+2.0323617E+00,0
+184.0000E-03,+2.3562819E+00,+1.9318592E+00,0
+184.2500E-03,+2.4065331E+00,+1.8313567E+00,0
+184.5000E-03,+2.4567844E+00,+2.0323617E+00,0
+184.7500E-03,+2.7080407E+00,+1.9318592E+00,0
+185.0000E-03,+2.1552768E+00,+2.1328642E+00,0
+185.2500E-03,+2.7582919E+00,+2.1831155E+00,0
+185.5000E-03,+2.9592970E+00,+2.1328642E+00,0
+185.7500E-03,+2.9592970E+00,+2.1328642E+00,0
+186.0000E-03,+3.1603020E+00,+2.3338692E+00,0
+186.2500E-03,+2.6075382E+00,+2.2333667E+00,0
+186.5000E-03,+3.5623120E+00,+2.5348743E+00,0
+186.7500E-03,+3.0597995E+00,+2.4343718E+00,0
+187.0000E-03,+2.5572869E+00,+2.1328642E+00,0
+187.2500E-03,+3.0597995E+00,+2.4343718E+00,0
+187.5000E-03,+3.2608045E+00,+2.5348743E+00,0
+187.7500E-03,+3.3613070E+00,+2.5348743E+00,0
+188.0000E-03,+3.5623120E+00,+2.5348743E+00,0
+188.2500E-03,+3.4115583E+00,+2.7861306E+00,0
+188.5000E-03,+3.1603020E+00,+2.6353768E+00,0
+188.7500E-03,+3.6125633E+00,+2.8866331E+00,0
+189.0000E-03,+3.7633171E+00,+2.5348743E+00,0
+189.2500E-03,+3.6628146E+00,+2.7358793E+00,0
+189.5000E-03,+3.6628146E+00,+2.5348743E+00,0
+189.7500E-03,+3.9140708E+00,+2.7358793E+00,0
+190.0000E-03,+3.7633171E+00,+2.7358793E+00,0
+190.2500E-03,+4.1150759E+00,+2.9871356E+00,0
+190.5000E-03,+4.1653271E+00,+2.9368843E+00,0
+190.7500E-03,+4.1653271E+00,+2.8866331E+00,0
+191.0000E-03,+3.9643221E+00,+3.1378894E+00,0
+191.2500E-03,+4.1150759E+00,+2.8866331E+00,0
+191.5000E-03,+4.0648246E+00,+3.0373868E+00,0
+191.7500E-03,+4.1150759E+00,+2.8866331E+00,0
+192.0000E-03,+3.9643221E+00,+2.9368843E+00,0
+192.2500E-03,+4.0145733E+00,+2.9368843E+00,0
+192.5000E-03,+3.8638196E+00,+2.6353768E+00,0
+192.7500E-03,+3.8638196E+00,+2.8363818E+00,0
+193.0000E-03,+4.3663321E+00,+2.9368843E+00,0
+193.2500E-03,+4.1150759E+00,+2.7861306E+00,0
+193.5000E-03,+3.9643221E+00,+2.8363818E+00,0
+193.7500E-03,+4.0648246E+00,+2.5851255E+00,0
+194.0000E-03,+4.1653271E+00,+2.9368843E+00,0
+194.2500E-03,+4.0648246E+00,+2.7861306E+00,0
+194.5000E-03,+4.1653271E+00,+2.4343718E+00,0
+194.7500E-03,+3.9140708E+00,+2.5348743E+00,0
+195.0000E-03,+4.1653271E+00,+2.5348743E+00,0
+195.2500E-03,+3.7130658E+00,+2.2333667E+00,0
+195.5000E-03,+4.1653271E+00,+2.4343718E+00,0
+195.7500E-03,+3.9140708E+00,+2.2333667E+00,0
+196.0000E-03,+4.3663321E+00,+2.3338692E+00,0
+196.2500E-03,+3.7130658E+00,+2.4846230E+00,0
+196.5000E-03,+3.8638196E+00,+2.3338692E+00,0
+196.7500E-03,+4.0648246E+00,+2.1328642E+00,0
+197.0000E-03,+3.9643221E+00,+2.1328642E+00,0
+197.2500E-03,+4.2155784E+00,+2.2836180E+00,0
+197.5000E-03,+4.0648246E+00,+2.1328642E+00,0
+197.7500E-03,+3.9140708E+00,+2.3338692E+00,0
+198.0000E-03,+3.9643221E+00,+1.9318592E+00,0
+198.2500E-03,+4.1653271E+00,+2.2333667E+00,0
+198.5000E-03,+4.0648246E+00,+2.2333667E+00,0
+198.7500E-03,+4.2155784E+00,+2.0826130E+00,0
+199.0000E-03,+4.3663321E+00,+2.3338692E+00,0
+199.2500E-03,+4.0145733E+00,+2.3841205E+00,0
+199.5000E-03,+3.9643221E+00,+2.5348743E+00,0
+199.7500E-03,+3.7633171E+00,+2.1328642E+00,0
